Subject,Fluency_Item,Semantic_Similarity,Frequency_Value,Phonological_Similarity,Dimension,Type
CBS-711,tiger,0.4121649410287902,6.38952206,0.0001,50,alpha_0.0_s2v
CBS-711,rabbit,0.6971485275693752,6.568628649,0.0001,50,alpha_0.0_s2v
CBS-711,pets,0.5614001726582377,6.144792078,0.0001,50,alpha_0.0_s2v
CBS-711,rodents,0.6249058558252313,5.818422536,0.2857,50,alpha_0.0_s2v
CBS-711,bird,0.14485216887247365,7.119400245,0.1429,50,alpha_0.0_s2v
CBS-711,tiger,0.6617692801171632,6.38952206,0.0001,50,alpha_0.0_s2v
CBS-711,dolphin,0.47563015287158006,5.864843201,0.0001,50,alpha_0.0_s2v
CBS-711,seal,0.5106473386485638,6.788763103,0.1667,50,alpha_0.0_s2v
CBS-711,horse,0.28715466046092464,7.396710537,0.0001,50,alpha_0.0_s2v
CBS-711,kangaroo,0.38934510678908085,5.566218227,0.0001,50,alpha_0.0_s2v
CBS-711,feline,0.4084980401352063,5.559176205,0.0001,50,alpha_0.0_s2v
CBS-711,zebra,0.5081802928172786,5.561689192,0.2,50,alpha_0.0_s2v
CBS-711,ostrich,0.5871236051412673,5.653586811,0.1667,50,alpha_0.0_s2v
CBS-711,rhinoceros,0.6360534714349708,5.506841784,0.0001,50,alpha_0.0_s2v
CBS-711,hippopotamus,0.7381229849896155,5.258390618,0.2727,50,alpha_0.0_s2v
CBS-711,whale,0.644455900076151,6.338615042,0.0001,50,alpha_0.0_s2v
CBS-711,jaguar,0.644856158797326,5.702579584,0.1667,50,alpha_0.0_s2v
CBS-711,dog,0.5283167721243325,7.256114028,0.1667,50,alpha_0.0_s2v
CBW-715,horse,0.0001,7.396710537,0.0001,50,alpha_0.0_s2v
CBW-715,puppy,0.5278373713685537,6.031090808,0.0001,50,alpha_0.0_s2v
CBW-715,dog,0.7604255864892117,7.256114028,0.0001,50,alpha_0.0_s2v
CBW-715,pig,0.7101723921527486,6.611542969,0.3333,50,alpha_0.0_s2v
CBW-715,donkey,0.72840941918038,6.018421695,0.0001,50,alpha_0.0_s2v
CBW-715,mule,0.706851405821852,6.274039557,0.0001,50,alpha_0.0_s2v
CBW-715,goose,0.4510248896744602,6.301955793,0.25,50,alpha_0.0_s2v
CBW-715,duck,0.7547038907915291,6.439638803,0.0001,50,alpha_0.0_s2v
CBW-715,fish,0.7076126262904683,7.344814258,0.0001,50,alpha_0.0_s2v
CBW-715,feline,0.40504096318791394,5.559176205,0.2,50,alpha_0.0_s2v
CBW-715,lion,0.47033646917650995,6.723957079,0.2,50,alpha_0.0_s2v
CBW-715,leopard,0.710422266629362,5.875985616,0.2,50,alpha_0.0_s2v
CBW-715,jaguar,0.6291467742917337,5.702579584,0.0001,50,alpha_0.0_s2v
CBW-715,monkey,0.4670929941770523,6.401926546,0.0001,50,alpha_0.0_s2v
CCB-720,zebra,0.0001,5.561689192,0.0001,50,alpha_0.0_s2v
CCB-720,tiger,0.6161687794568096,6.38952206,0.0001,50,alpha_0.0_s2v
CCB-720,lizard,0.7709793057872115,5.89522027,0.2,50,alpha_0.0_s2v
CCB-720,snake,0.8069865631440536,6.615078486,0.0001,50,alpha_0.0_s2v
CCB-720,australian,0.24278807999240037,6.530851419,0.2222,50,alpha_0.0_s2v
CCB-720,shark,0.29409792133507184,6.054603863,0.1111,50,alpha_0.0_s2v
CCB-720,fish,0.7093772702257075,7.344814258,0.0001,50,alpha_0.0_s2v
CCB-720,rainbow,0.36534245500808993,6.313541377,0.0001,50,alpha_0.0_s2v
CCB-720,bunny,0.2946780698563267,5.809424355,0.2,50,alpha_0.0_s2v
CCB-720,dog,0.4480584702292383,7.256114028,0.0001,50,alpha_0.0_s2v
CCB-720,cat,0.87457859760686,7.013143358,0.0001,50,alpha_0.0_s2v
CCC-721,dog,0.0001,7.256114028,0.0001,50,alpha_0.0_s2v
CCC-721,cat,0.87457859760686,7.013143358,0.0001,50,alpha_0.0_s2v
CCC-721,lion,0.6809057161982097,6.723957079,0.0001,50,alpha_0.0_s2v
CCC-721,tiger,0.8378177294278365,6.38952206,0.25,50,alpha_0.0_s2v
CCC-721,zebra,0.6161687794568096,5.561689192,0.0001,50,alpha_0.0_s2v
CCC-721,chicken,0.4292397058022892,6.827585591,0.0001,50,alpha_0.0_s2v
CCC-721,fish,0.6263688966416651,7.344814258,0.2,50,alpha_0.0_s2v
CCC-721,african,0.4844481719956726,7.284544989,0.1429,50,alpha_0.0_s2v
CCC-721,wolf,0.42968182269107036,6.745548976,0.0001,50,alpha_0.0_s2v
CCC-721,mouse,0.776081115645242,6.776846046,0.0001,50,alpha_0.0_s2v
CCC-721,water,0.3982147775655237,8.128616304,0.0001,50,alpha_0.0_s2v
CCC-721,beaver,0.47002282059151823,6.273193014,0.25,50,alpha_0.0_s2v
CCC-721,duck,0.642217867290249,6.439638803,0.0001,50,alpha_0.0_s2v
CCD-722,dog,0.0001,7.256114028,0.0001,50,alpha_0.0_s2v
CCD-722,cat,0.87457859760686,7.013143358,0.0001,50,alpha_0.0_s2v
CCD-722,horse,0.47912871121387823,7.396710537,0.0001,50,alpha_0.0_s2v
CCD-722,frog,0.41777216107872284,6.319346573,0.0001,50,alpha_0.0_s2v
CCD-722,butterfly,0.5994569487017588,6.225709011,0.0001,50,alpha_0.0_s2v
CCD-722,cricket,0.4436309486901976,5.980349759,0.0001,50,alpha_0.0_s2v
CCD-722,spider,0.4804935360537188,6.281649128,0.0001,50,alpha_0.0_s2v
CCD-722,african,0.33810632368294136,7.284544989,0.0001,50,alpha_0.0_s2v
CCD-722,elephant,0.49941653269743447,6.363660295,0.2857,50,alpha_0.0_s2v
CCD-722,rhinoceros,0.6768850449690494,5.506841784,0.0001,50,alpha_0.0_s2v
CCD-722,hippopotamus,0.7381229849896155,5.258390618,0.2727,50,alpha_0.0_s2v
CCD-722,eagle,0.7001502069608487,6.640854253,0.0909,50,alpha_0.0_s2v
CCD-722,tiger,0.7028733196986346,6.38952206,0.0001,50,alpha_0.0_s2v
CCD-722,lion,0.8378177294278365,6.723957079,0.25,50,alpha_0.0_s2v
CCD-722,bear,0.4958711032494342,7.366226929,0.0001,50,alpha_0.0_s2v
CCD-722,polar,0.1774199379559196,6.534516632,0.0001,50,alpha_0.0_s2v
CCD-722,dolphin,0.3002717268513482,5.864843201,0.1667,50,alpha_0.0_s2v
CCD-722,penguin,0.5000639474678137,6.25042049,0.2857,50,alpha_0.0_s2v
CCD-722,lizard,0.3950489144076694,5.89522027,0.0001,50,alpha_0.0_s2v
CCD-722,snake,0.8069865631440536,6.615078486,0.0001,50,alpha_0.0_s2v
CCD-722,insect,0.716806316786903,6.519563532,0.3333,50,alpha_0.0_s2v
CCD-722,shark,0.41375843258053635,6.054603863,0.1667,50,alpha_0.0_s2v
CCD-722,primate,0.20721764488217376,5.892763902,0.0001,50,alpha_0.0_s2v
CCD-722,sloth,0.5743466529003616,5.603616317,0.0001,50,alpha_0.0_s2v
CCD-722,zebra,0.24257322108254786,5.561689192,0.0001,50,alpha_0.0_s2v
CCD-722,african,0.6144704087386736,7.284544989,0.1429,50,alpha_0.0_s2v
CCD-722,deer,0.4445801569122989,6.706983738,0.1429,50,alpha_0.0_s2v
CCD-722,rabbit,0.6193484743693937,6.568628649,0.0001,50,alpha_0.0_s2v
CCF-724,african,0.0001,7.284544989,0.0001,50,alpha_0.0_s2v
CCF-724,elephant,0.49941653269743447,6.363660295,0.2857,50,alpha_0.0_s2v
CCF-724,monkey,0.6194652657586913,6.401926546,0.0001,50,alpha_0.0_s2v
CCF-724,oscar,0.15326363921471708,6.425395628,0.2,50,alpha_0.0_s2v
CCF-724,ostrich,0.3928527258370871,5.653586811,0.3333,50,alpha_0.0_s2v
CCF-724,fish,0.5881286205299836,7.344814258,0.0001,50,alpha_0.0_s2v
CCF-724,shark,0.7093772702257075,6.054603863,0.0001,50,alpha_0.0_s2v
CCF-724,whale,0.7921043140363008,6.338615042,0.0001,50,alpha_0.0_s2v
CCF-724,bird,0.504815971682073,7.119400245,0.0001,50,alpha_0.0_s2v
CCF-724,pets,0.35097687447209047,6.144792078,0.0001,50,alpha_0.0_s2v
CCF-724,rat,0.36047681385723895,6.766463413,0.25,50,alpha_0.0_s2v
CCF-724,cat,0.7629483009836479,7.013143358,0.6667,50,alpha_0.0_s2v
CCF-724,dog,0.87457859760686,7.256114028,0.0001,50,alpha_0.0_s2v
CCF-724,horse,0.6775875774412808,7.396710537,0.25,50,alpha_0.0_s2v
CCF-724,pig,0.5860321973914236,6.611542969,0.0001,50,alpha_0.0_s2v
CCH-726,african,0.0001,7.284544989,0.0001,50,alpha_0.0_s2v
CCH-726,hippopotamus,0.687704945436333,5.258390618,0.1818,50,alpha_0.0_s2v
CCH-726,elephant,0.7269991278274409,6.363660295,0.1818,50,alpha_0.0_s2v
CCH-726,donkey,0.6551354217931414,6.018421695,0.0001,50,alpha_0.0_s2v
CCH-726,horse,0.7153309574274721,7.396710537,0.0001,50,alpha_0.0_s2v
CCH-726,dog,0.6775875774412808,7.256114028,0.25,50,alpha_0.0_s2v
CCH-726,cat,0.87457859760686,7.013143358,0.0001,50,alpha_0.0_s2v
CCH-726,insect,0.6229825172601035,6.519563532,0.1667,50,alpha_0.0_s2v
CCH-726,fish,0.5724559851452591,7.344814258,0.0001,50,alpha_0.0_s2v
CCH-726,american,0.36222558782687675,8.145126466,0.0001,50,alpha_0.0_s2v
CCH-726,deer,0.2855417448848645,6.706983738,0.125,50,alpha_0.0_s2v
CCH-726,frog,0.5435571202500854,6.319346573,0.0001,50,alpha_0.0_s2v
CCH-726,snake,0.7356774886649604,6.615078486,0.0001,50,alpha_0.0_s2v
CCH-726,parrot,0.6224016077830549,5.921096266,0.0001,50,alpha_0.0_s2v
CCH-726,bird,0.6367920664832304,7.119400245,0.0001,50,alpha_0.0_s2v
CCH-726,zebra,0.5377292111816783,5.561689192,0.2,50,alpha_0.0_s2v
CCH-726,bird,0.5377292111816783,7.119400245,0.2,50,alpha_0.0_s2v
CCH-726,duck,0.7365746826186137,6.439638803,0.0001,50,alpha_0.0_s2v
CCL-730,cat,0.0001,7.013143358,0.0001,50,alpha_0.0_s2v
CCL-730,dog,0.87457859760686,7.256114028,0.0001,50,alpha_0.0_s2v
CCL-730,butterfly,0.43312208803895513,6.225709011,0.0001,50,alpha_0.0_s2v
CCL-730,bee,0.60155430113449,6.523935877,0.1429,50,alpha_0.0_s2v
CCL-730,lion,0.49502284960466736,6.723957079,0.0001,50,alpha_0.0_s2v
CCL-730,zebra,0.6285141345800846,5.561689192,0.0001,50,alpha_0.0_s2v
CCL-730,tiger,0.6161687794568096,6.38952206,0.0001,50,alpha_0.0_s2v
CCL-730,elephant,0.6005211133387937,6.363660295,0.0001,50,alpha_0.0_s2v
CCL-730,bear,0.48810219584048986,7.366226929,0.0001,50,alpha_0.0_s2v
CCL-730,kangaroo,0.420673377180385,5.566218227,0.0001,50,alpha_0.0_s2v
CCL-730,dolphin,0.3505522731224737,5.864843201,0.0001,50,alpha_0.0_s2v
CCL-730,fish,0.4601379096348509,7.344814258,0.1667,50,alpha_0.0_s2v
CCL-730,zebra,0.530938728007721,5.561689192,0.0001,50,alpha_0.0_s2v
CCL-730,fly,0.42659338482370446,7.029176525,0.0001,50,alpha_0.0_s2v
CCL-730,flea,0.6505040561824502,5.81714343,0.6667,50,alpha_0.0_s2v
CCL-730,tiger,0.5913017837428663,6.38952206,0.0001,50,alpha_0.0_s2v
CCL-730,squirrel,0.7530875479066652,6.080840335,0.0001,50,alpha_0.0_s2v
CCL-730,american,0.26356192235082654,8.145126466,0.125,50,alpha_0.0_s2v
CCL-730,possum,0.22303324016100978,5.440409986,0.125,50,alpha_0.0_s2v
CCL-730,rat,0.7177050556096918,6.766463413,0.0001,50,alpha_0.0_s2v
CCX-744,lion,0.0001,6.723957079,0.0001,50,alpha_0.0_s2v
CCX-744,tiger,0.8378177294278365,6.38952206,0.25,50,alpha_0.0_s2v
CCX-744,bear,0.4121649410287902,7.366226929,0.0001,50,alpha_0.0_s2v
CCX-744,african,0.2709169382911021,7.284544989,0.1429,50,alpha_0.0_s2v
CCX-744,elephant,0.49941653269743447,6.363660295,0.2857,50,alpha_0.0_s2v
CCX-744,dolphin,0.6551052162793694,5.864843201,0.4286,50,alpha_0.0_s2v
CCX-744,whale,0.5913816539767757,6.338615042,0.1667,50,alpha_0.0_s2v
CCX-744,snake,0.5984475024991835,6.615078486,0.25,50,alpha_0.0_s2v
CCX-744,rabbit,0.6878644348324916,6.568628649,0.0001,50,alpha_0.0_s2v
CCX-744,lizard,0.7617426670910288,5.89522027,0.0001,50,alpha_0.0_s2v
CCX-744,spider,0.7156578355805655,6.281649128,0.0001,50,alpha_0.0_s2v
CCX-744,bat,0.5304493145007899,6.527307346,0.0001,50,alpha_0.0_s2v
CCX-744,american,0.24590089579566687,8.145126466,0.0001,50,alpha_0.0_s2v
CCX-744,fox,0.2531458049840112,6.849727181,0.125,50,alpha_0.0_s2v
CCX-744,wolf,0.7864354528697151,6.745548976,0.0001,50,alpha_0.0_s2v
CDG-753,tiger,0.0001,6.38952206,0.0001,50,alpha_0.0_s2v
CDG-753,lion,0.8378177294278365,6.723957079,0.25,50,alpha_0.0_s2v
CDG-753,zebra,0.6285141345800846,5.561689192,0.0001,50,alpha_0.0_s2v
CDG-753,mammoth,0.6251437885937061,5.911730606,0.0001,50,alpha_0.0_s2v
CDG-753,elephant,0.5595724924177176,6.363660295,0.1429,50,alpha_0.0_s2v
CDG-753,water,0.24147774683473555,8.128616304,0.0001,50,alpha_0.0_s2v
CDG-753,hippopotamus,0.511586330329417,5.258390618,0.0909,50,alpha_0.0_s2v
CDG-753,african,0.687704945436333,7.284544989,0.1818,50,alpha_0.0_s2v
CDG-753,asian,0.8488739648252424,6.798455065,0.2857,50,alpha_0.0_s2v
CDG-753,primate,0.4934945330514572,5.892763902,0.0001,50,alpha_0.0_s2v
CDG-753,sloth,0.5743466529003616,5.603616317,0.0001,50,alpha_0.0_s2v
CDG-753,fish,0.22441520359548495,7.344814258,0.0001,50,alpha_0.0_s2v
CDG-753,eel,0.6580727811941384,5.818212033,0.0001,50,alpha_0.0_s2v
CDG-753,fish,0.6580727811941384,7.344814258,0.0001,50,alpha_0.0_s2v
CDG-753,shark,0.7093772702257075,6.054603863,0.0001,50,alpha_0.0_s2v
CDG-753,dolphin,0.5310170102931813,5.864843201,0.1667,50,alpha_0.0_s2v
CDG-753,whale,0.5913816539767757,6.338615042,0.1667,50,alpha_0.0_s2v
CDG-753,monkey,0.4140184102544303,6.401926546,0.0001,50,alpha_0.0_s2v
CDG-753,ape,0.628309067516745,6.012398914,0.0001,50,alpha_0.0_s2v
CDG-753,gorilla,0.3468377596228107,5.657093158,0.0001,50,alpha_0.0_s2v
CDH-754,wolf,0.0001,6.745548976,0.0001,50,alpha_0.0_s2v
CDH-754,bear,0.5262066397281272,7.366226929,0.0001,50,alpha_0.0_s2v
CDH-754,reptile,0.47783125425824435,5.656324398,0.1667,50,alpha_0.0_s2v
CDH-754,dragon,0.5302792268932532,6.477683302,0.0001,50,alpha_0.0_s2v
CDH-754,pegasus,0.5821384700573142,5.418849615,0.1429,50,alpha_0.0_s2v
CDH-754,reptile,0.6420577841299867,5.656324398,0.1429,50,alpha_0.0_s2v
CDH-754,monster,0.6659563301373476,6.500453842,0.0001,50,alpha_0.0_s2v
CDH-754,turtle,0.41000264431201305,6.229758099,0.0001,50,alpha_0.0_s2v
CDH-754,fish,0.6209298707629096,7.344814258,0.0001,50,alpha_0.0_s2v
CDH-754,frog,0.526239823771475,6.319346573,0.25,50,alpha_0.0_s2v
CDM-759,dog,0.0001,7.256114028,0.0001,50,alpha_0.0_s2v
CDM-759,cat,0.87457859760686,7.013143358,0.0001,50,alpha_0.0_s2v
CDM-759,elephant,0.6272105948783062,6.363660295,0.1429,50,alpha_0.0_s2v
CDM-759,squirrel,0.634832164201004,6.080840335,0.1429,50,alpha_0.0_s2v
CDM-759,lion,0.6573034956067991,6.723957079,0.1667,50,alpha_0.0_s2v
CDM-759,lioness,0.6322534542201863,5.259252138,0.6667,50,alpha_0.0_s2v
CDM-759,fish,0.25467259202583814,7.344814258,0.0001,50,alpha_0.0_s2v
CDM-759,deer,0.6494603485439837,6.706983738,0.3333,50,alpha_0.0_s2v
CDM-759,rabbit,0.6193484743693937,6.568628649,0.0001,50,alpha_0.0_s2v
CDM-759,squirrel,0.8030029465632129,6.080840335,0.1667,50,alpha_0.0_s2v
CDM-759,pets,0.46570917055968275,6.144792078,0.0001,50,alpha_0.0_s2v
CDM-759,bird,0.35097687447209047,7.119400245,0.0001,50,alpha_0.0_s2v
CDM-759,cow,0.572873921911318,6.679047222,0.0001,50,alpha_0.0_s2v
CDM-759,lizard,0.5023160141374202,5.89522027,0.0001,50,alpha_0.0_s2v
CDM-759,porcupine,0.5190730870397858,5.580630787,0.0001,50,alpha_0.0_s2v
CDM-759,australian,0.47605123335846733,6.530851419,0.2222,50,alpha_0.0_s2v
CDR-764,primate,0.0001,5.892763902,0.0001,50,alpha_0.0_s2v
CDR-764,monkey,0.1238532407434817,6.401926546,0.0001,50,alpha_0.0_s2v
CDR-764,elephant,0.6194652657586913,6.363660295,0.0001,50,alpha_0.0_s2v
CDR-764,bird,0.6841970599865758,7.119400245,0.0001,50,alpha_0.0_s2v
CDR-764,eagle,0.7894407873342655,6.640854253,0.0001,50,alpha_0.0_s2v
CDR-764,jaguar,0.6139525658230814,5.702579584,0.1667,50,alpha_0.0_s2v
CDR-764,feline,0.41074347717415605,5.559176205,0.0001,50,alpha_0.0_s2v
CDR-764,frog,0.3771306645198802,6.319346573,0.2,50,alpha_0.0_s2v
CDR-764,toad,0.785726751324491,5.885895277,0.0001,50,alpha_0.0_s2v
CDR-764,bird,0.5828080449513502,7.119400245,0.3333,50,alpha_0.0_s2v
CDR-764,lion,0.6239139354578735,6.723957079,0.0001,50,alpha_0.0_s2v
CDR-764,mouse,0.6648827410413357,6.776846046,0.0001,50,alpha_0.0_s2v
CDR-764,bat,0.6477688673948793,6.527307346,0.0001,50,alpha_0.0_s2v
CDU-767,cat,0.0001,7.013143358,0.0001,50,alpha_0.0_s2v
CDU-767,dog,0.87457859760686,7.256114028,0.0001,50,alpha_0.0_s2v
CDU-767,fish,0.5540716263088391,7.344814258,0.0001,50,alpha_0.0_s2v
CDU-767,tiger,0.6053475538172954,6.38952206,0.0001,50,alpha_0.0_s2v
CDU-767,lion,0.8378177294278365,6.723957079,0.25,50,alpha_0.0_s2v
CDU-767,rabbit,0.5311654882313194,6.568628649,0.2,50,alpha_0.0_s2v
CDU-767,american,0.23014003455392018,8.145126466,0.25,50,alpha_0.0_s2v
CDU-767,deer,0.2855417448848645,6.706983738,0.125,50,alpha_0.0_s2v
CDU-767,mammoth,0.5764856823120516,5.911730606,0.0001,50,alpha_0.0_s2v
CDU-767,whale,0.51226347254114,6.338615042,0.0001,50,alpha_0.0_s2v
CDU-767,shark,0.7921043140363008,6.054603863,0.0001,50,alpha_0.0_s2v
CDU-767,bird,0.4426804797128876,7.119400245,0.0001,50,alpha_0.0_s2v
CDU-767,penguin,0.31170396129191114,6.25042049,0.0001,50,alpha_0.0_s2v
SGO-159,dog,0.0001,7.256114028,0.0001,50,alpha_0.0_s2v
SGO-159,cat,0.87457859760686,7.013143358,0.0001,50,alpha_0.0_s2v
SGO-159,ferret,0.5258985334381975,5.531510849,0.2,50,alpha_0.0_s2v
SGO-159,pets,0.29543122879809103,6.144792078,0.2,50,alpha_0.0_s2v
SGO-159,mouse,0.42454793545764113,6.776846046,0.25,50,alpha_0.0_s2v
SGO-159,bird,0.719642474067071,7.119400245,0.0001,50,alpha_0.0_s2v
SGO-159,parrot,0.6367920664832304,5.921096266,0.0001,50,alpha_0.0_s2v
SGO-159,elephant,0.5454617304728827,6.363660295,0.2857,50,alpha_0.0_s2v
SGO-159,african,0.49941653269743447,7.284544989,0.2857,50,alpha_0.0_s2v
SGO-159,rhinoceros,0.5154677218477132,5.506841784,0.125,50,alpha_0.0_s2v
SGO-159,snake,0.6903451159616807,6.615078486,0.125,50,alpha_0.0_s2v
SGO-159,gorilla,0.47418090531714197,5.657093158,0.0001,50,alpha_0.0_s2v
SGO-159,ape,0.3468377596228107,6.012398914,0.0001,50,alpha_0.0_s2v
SGO-159,monkey,0.628309067516745,6.401926546,0.0001,50,alpha_0.0_s2v
SGO-159,squirrel,0.7548413451292046,6.080840335,0.0001,50,alpha_0.0_s2v
SGO-159,rodents,0.3582068651367516,5.818422536,0.0001,50,alpha_0.0_s2v
SGO-159,american,0.43190341559257595,8.145126466,0.125,50,alpha_0.0_s2v
SGO-159,possum,0.22303324016100978,5.440409986,0.125,50,alpha_0.0_s2v
SGO-159,deer,0.5846794653500531,6.706983738,0.0001,50,alpha_0.0_s2v
SGO-159,turkey,0.398691450803782,6.767768346,0.0001,50,alpha_0.0_s2v
SGO-159,coyote,0.46401205455991135,6.007340169,0.2,50,alpha_0.0_s2v
SGO-159,moose,0.6610760111935339,5.977754233,0.0001,50,alpha_0.0_s2v
SGO-159,bug,0.5915704201388785,6.151919343,0.0001,50,alpha_0.0_s2v
SGO-159,leopard,0.44790193143568224,5.875985616,0.0001,50,alpha_0.0_s2v
SGO-159,lion,0.710422266629362,6.723957079,0.2,50,alpha_0.0_s2v
SGO-159,leopard,0.710422266629362,5.875985616,0.2,50,alpha_0.0_s2v
SGO-159,cow,0.4580543566850058,6.679047222,0.0001,50,alpha_0.0_s2v
SGO-159,horse,0.7227680387508737,7.396710537,0.0001,50,alpha_0.0_s2v
SIU-211,frog,0.0001,6.319346573,0.0001,50,alpha_0.0_s2v
SIU-211,lizard,0.6911096930736368,5.89522027,0.0001,50,alpha_0.0_s2v
SIU-211,snake,0.8069865631440536,6.615078486,0.0001,50,alpha_0.0_s2v
SIU-211,lion,0.7187798973849113,6.723957079,0.0001,50,alpha_0.0_s2v
SIU-211,tiger,0.8378177294278365,6.38952206,0.25,50,alpha_0.0_s2v
SIU-211,monkey,0.7235815449499676,6.401926546,0.0001,50,alpha_0.0_s2v
SIU-211,bird,0.6469832735526759,7.119400245,0.0001,50,alpha_0.0_s2v
SIU-211,lizard,0.6966627736513161,5.89522027,0.2,50,alpha_0.0_s2v
SIU-211,deer,0.6747043726447318,6.706983738,0.2,50,alpha_0.0_s2v
SIU-211,bear,0.46600302122502246,7.366226929,0.3333,50,alpha_0.0_s2v
SIU-211,squirrel,0.5206578854392113,6.080840335,0.0001,50,alpha_0.0_s2v
SIU-211,chipmunk,0.8581110888831714,5.149619342,0.0001,50,alpha_0.0_s2v
SIU-211,skunk,0.7730798666701992,5.613026358,0.4286,50,alpha_0.0_s2v
SIU-211,fish,0.43983658799533787,7.344814258,0.0001,50,alpha_0.0_s2v
SIU-211,dog,0.5540716263088391,7.256114028,0.0001,50,alpha_0.0_s2v
SIU-211,insects,0.43704092819307316,6.715288174,0.0001,50,alpha_0.0_s2v
SIU-211,spider,0.5675551676174028,6.281649128,0.1429,50,alpha_0.0_s2v
SIU-211,fly,0.5838886938193598,7.029176525,0.2,50,alpha_0.0_s2v
SIU-211,ant,0.4537381822321558,6.426146105,0.0001,50,alpha_0.0_s2v
SIU-211,african,0.37801011403753393,7.284544989,0.1429,50,alpha_0.0_s2v
SIU-211,elephant,0.49941653269743447,6.363660295,0.2857,50,alpha_0.0_s2v
SIU-211,penguin,0.46172059977156965,6.25042049,0.2857,50,alpha_0.0_s2v
SIU-211,hippopotamus,0.5718303157424396,5.258390618,0.1818,50,alpha_0.0_s2v
SIZ-390,cat,0.0001,7.013143358,0.0001,50,alpha_0.0_s2v
SIZ-390,dog,0.87457859760686,7.256114028,0.0001,50,alpha_0.0_s2v
SIZ-390,moose,0.6798916772706572,5.977754233,0.0001,50,alpha_0.0_s2v
SIZ-390,cow,0.6080758840403626,6.679047222,0.0001,50,alpha_0.0_s2v
SIZ-390,kangaroo,0.4881029070623911,5.566218227,0.1667,50,alpha_0.0_s2v
SIZ-390,tiger,0.804666180505832,6.38952206,0.3333,50,alpha_0.0_s2v
SIZ-390,lion,0.8378177294278365,6.723957079,0.25,50,alpha_0.0_s2v
SIZ-390,tiger,0.8378177294278365,6.38952206,0.25,50,alpha_0.0_s2v
SIZ-390,elephant,0.6005211133387937,6.363660295,0.0001,50,alpha_0.0_s2v
SIZ-390,hippopotamus,0.7269991278274409,5.258390618,0.1818,50,alpha_0.0_s2v
SIZ-390,rhinoceros,0.7381229849896155,5.506841784,0.2727,50,alpha_0.0_s2v
SIZ-390,water,0.5496464496796045,8.128616304,0.125,50,alpha_0.0_s2v
SIZ-390,african,0.36960794788177154,7.284544989,0.0001,50,alpha_0.0_s2v
SIZ-390,whale,0.5066460316829408,6.338615042,0.0001,50,alpha_0.0_s2v
SIZ-390,bird,0.504815971682073,7.119400245,0.0001,50,alpha_0.0_s2v
SIZ-390,primate,0.23469126435336696,5.892763902,0.0001,50,alpha_0.0_s2v
SIZ-390,monkey,0.1238532407434817,6.401926546,0.0001,50,alpha_0.0_s2v
SKE-234,lion,0.0001,6.723957079,0.0001,50,alpha_0.0_s2v
SKE-234,feline,0.47033646917650995,5.559176205,0.2,50,alpha_0.0_s2v
SKE-234,rhinoceros,0.3846739236972512,5.506841784,0.0001,50,alpha_0.0_s2v
SKE-234,zebra,0.7103961517498764,5.561689192,0.125,50,alpha_0.0_s2v
SKE-234,african,0.6144704087386736,7.284544989,0.1429,50,alpha_0.0_s2v
SKE-234,gorilla,0.4279588723663723,5.657093158,0.1429,50,alpha_0.0_s2v
SKE-234,monkey,0.47474762339277077,6.401926546,0.0001,50,alpha_0.0_s2v
SKE-234,penguin,0.23400813521532582,6.25042049,0.1429,50,alpha_0.0_s2v
SKE-234,polar,0.49988271006308493,6.534516632,0.1429,50,alpha_0.0_s2v
SKE-234,seal,0.2898473587221212,6.788763103,0.25,50,alpha_0.0_s2v
SKE-234,killer,0.3117192328438545,6.372521515,0.25,50,alpha_0.0_s2v
SKE-234,dolphin,0.6234205503917989,5.864843201,0.1667,50,alpha_0.0_s2v
SKE-234,shark,0.5310170102931813,6.054603863,0.1667,50,alpha_0.0_s2v
SKE-234,wolf,0.5769980921643167,6.745548976,0.0001,50,alpha_0.0_s2v
SKE-234,coyote,0.7873204690065448,6.007340169,0.0001,50,alpha_0.0_s2v
SKE-234,squirrel,0.7487449379417428,6.080840335,0.1667,50,alpha_0.0_s2v
SKE-234,chipmunk,0.8581110888831714,5.149619342,0.0001,50,alpha_0.0_s2v
SKE-234,owl,0.5526269901492397,6.247115609,0.0001,50,alpha_0.0_s2v
SKE-234,eagle,0.6561670730667025,6.640854253,0.25,50,alpha_0.0_s2v
SKE-234,dog,0.7072902645342378,7.256114028,0.0001,50,alpha_0.0_s2v
SKE-234,cat,0.87457859760686,7.013143358,0.0001,50,alpha_0.0_s2v
SKE-234,pig,0.7289425226300069,6.611542969,0.0001,50,alpha_0.0_s2v
SKE-234,horse,0.5860321973914236,7.396710537,0.0001,50,alpha_0.0_s2v
SKE-234,cow,0.7227680387508737,6.679047222,0.0001,50,alpha_0.0_s2v
SKE-234,chicken,0.6985950791001703,6.827585591,0.2,50,alpha_0.0_s2v
SKE-234,rooster,0.564108453428699,5.703855165,0.0001,50,alpha_0.0_s2v
SKE-234,duck,0.7685242654904514,6.439638803,0.0001,50,alpha_0.0_s2v
SKE-234,sheep,0.6668957256320581,6.924172871,0.0001,50,alpha_0.0_s2v
SMK-401,dog,0.0001,7.256114028,0.0001,50,alpha_0.0_s2v
SMK-401,cat,0.87457859760686,7.013143358,0.0001,50,alpha_0.0_s2v
SMK-401,african,0.3512027172758374,7.284544989,0.1429,50,alpha_0.0_s2v
